Steward,Boat Launch,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes
3,Wrights Landing,Windy,7/29/2016,N/A,M,1,NY,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,Windy,7/29/2016,N/A,PWC,7,NJ,L,N,"RW,WB",Y,"EG,EL",Y,Lake in New Jersey,New Jersey,Lake in New Jersey,New Jersey,Rt 80 and Rt 78,Y,Recreation,
3,Wrights Landing,Windy,7/29/2016,N/A,M,2,NY,L,N,"RW,WB",Y,"CT,EWM",Y,Alex Bay (Ontario),Alexandria Bay,Sodus Bay (Lake Ontario),"Sodus Bay, NY",Rt 370,Y,Recreation,
3,Wrights Landing,Mild,7/30/2016,N/A,M,2,NY,L,N,"RW,DB,DRY",N,N/A,Y,Cross Lake,"Cross Lake, NY",Cross Lake,"Cross Lake, NY",481,Y,Recreation,
3,Wrights Landing,Mild,7/30/2016,N/A,M,3,PA,L,Y,"RW,DRY",Y,"EWM,EL,EG,CLP,Other",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Mild,7/30/2016,N/A,M,5,NY,L,N,"RW,DB",N,N/A,Y,Oneida Lake,"Oneida Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,Mild,7/30/2016,N/A,M,2,NY,L,Y,"RW,DB",Y,"EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,Mild,7/30/2016,N/A,M,1,NY,L,Y,"RW,DB",N,N/A,N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,Mild,7/30/2016,N/A,M,2,NY,L,Y,"RW,DB",Y,EG,Y,St. Lawrence River,St. Lawrence River,Not sure,Undecided,N/A,Y,Fishing,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,1,NY,R,N,"WB,RW",Y,"CLP,Other,ZM,EWM,EL,EG,CT",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,2,NY,R,Y,None,Y,"EL,EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,2,PA,R,N,"DB,DRY",Y,"EWM,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,4,NY,R,Y,"RW,DB",Y,"EL,EG,EWM",Y,Cayuga Lake,"Cayuga Lake, NY",Cayuga Lake,"Cayuga Lake, NY",I 81,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,S,5,NY,R,N,"RW,WB",Y,"EG,EWM,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,2,NY,R,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,2,NY,R,N,None,Y,"CLP,EG,EWM,EL,Other",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,6,AZ,R,Y,"RW,DB,DRY",Y,"EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Not sure,Undecided,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,2,NY,R,Y,DRY,Y,"EL,EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,Y,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,3,NY,R,Y,"WB,RW,DRY",Y,"EG,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,2,NY,R,Y,"WB,DRY,DB,RW",Y,EG,N,Lake Ontario,Lake Ontario,Seneca Lake|Cayuga Lake,"Seneca Lake, NY|Cayuga Lake, NY",N/A,Y,Recreation, Very thoroughly cleaning boat with spray and wash cloth
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,3,NY,R,N,RW,Y,"EG,EWM,EL",Y,Cross Lake,"Cross Lake, NY",Cross Lake,"Cross Lake, NY",Back roads,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,4,NY,R,N,"RW,DRY",Y,"EG,EWM,Other,CT,NP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,3,NY,R,N,"DB,DRY",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Recreation,
3,Wrights Landing,Cloudy,7/31/2016,N/A,M,3,NY,R,N,RW,Y,EG,Y,Black River Bay,"Black River Bay, NY",Black River Bay,Black River Bay,I 81,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,2,NY,R,Y,"RW,DB",Y,EG,N,Lake Ontario,Lake Ontario,Not sure,Undecided,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,2,NY,L,N,DB,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,Cloudy,7/31/2016,N/A,M,2,NY,R,N,None,Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,PWC,3,NY,R,N,None,Y,"EL,EG",Y,Skaneatles Lake,"Skaneatles Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Windy, cloudy",7/31/2016,N/A,M,3,NY,R,N,None,Y,"EL,EG",Y,Oneida Lake,"Oneida Lake, NY",St. Lawrence River,St. Lawrence River,I 81 and Rt 3,N,Recreation,
3,Wrights Landing,Cloudy,7/31/2016,N/A,M,3,NY,R,N,"RW,DB,DRY",Y,"EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,Y,Recreation,
3,Wrights Landing,"Windy, cloudy, mild",7/31/2016,N/A,M,2,NY,R,N,"RW,WB",Y,"EG,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,Cloudy,8/3/2016,N/A,M,2,NY,R,Y,"RW,DB",Y,"EL,EG,EWM",N,Cayuga Lake,"Cayuga Lake, NY",Cayuga Lake,"Cayuga Lake, NY",Rt 34,N,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,2,NY,L,Y,"RW,DB,DRY",N,N/A,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,Fishing,
3,Wrights Landing,Cloudy,8/3/2016,N/A,PWC,3,NY,L,N,"RW,WB",N,N/A,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",I 81,Y,Recreation,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,4,NY,L,N,"DB,LW",Y,CLP,Y,Oneida Lake,"Oneida Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,2,MS,L,N,"RW,DB",N,N/A,Y,Hudson River,"Hudson River, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,1,Canada,L,N,"RW,DB,DRY",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,2,NY,L,N,None,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Recreation,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,2,NY,R,N,"RW,DRY",Y,"EG,EL,EWM,CLP",Y,Skaneatles Lake,"Skaneatles Lake, NY",Skaneatles Lake,"Skaneatles Lake, NY",381,Y,Recreation,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,3,NY,R,N,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,1,NY,R,N,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,2,FL,R,Y,"RW,DB",Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,2,NY,R,N,"RW,WB,DB,DRY",Y,"EL,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/3/2016,N/A,M,3,MS,R,N,"WB,RW",Y,"EL,EG,NP,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,Sunny,8/4/2016,N/A,M,2,NY,L,N,"RW,DRY",Y,"EWM,EG",Y,Lake Ontario (in Canada),Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,M,1,NY,L,Y,RW,N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Recreation, Keeps boat in slip here
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,M,2,PA,R,N,RW,Y,"EG,EWM,CT",Y,"Lake Wampum, Pennsylvania","Lake Wampum, PA",Lake Wampum|Lake Ontario,"Lake Wampum, PA|Lake Ontario",I 81,N,Fishing,
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,M,2,NH,R,N,RW,Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,M,2,PA,L,Y,"RW,DB",N,N/A,Y,Atlantic Ocean,Atlantic Ocean,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,M,1,MI,R,N,"RW,DB",Y,"EG,CT",Y,Lake Michigan,Lake Michigan,Niagara,"Niagara, NY",I 90,Y,Fishing, Boater not very thorough when removing weeds
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,C,4,NY,R,N,WB,Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation," Is a type of long, racing canoe and a part of an Oswego Club, and purpose is to practice"
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,M,2,NY,L,Y,"RW,DB,DRY",N,N/A,Y,None,None,Lake Ontario,Lake Ontario,N/A,Y,Recreation, First time out in boat in 10 years
3,Wrights Landing,"Sunny, windy",8/4/2016,N/A,M,2,NY,R,N,"RW,DB",Y,"EG,EL,EWM",Y,Lake Ontario,Lake Ontario,Onondaga Lake,"Onondaga Lake, NY",N/A,Y,Fishing,
3,Wrights Landing,"Cloudy, windy",8/5/2016,N/A,M,2,NY,R,N,RW,Y,"EG,EL,EWM",Y,Owasco Lake|Lake Ontario,"Owasco Lake, NY|Lake Ontario",DeRuyter Reservoir,"DeRuyter Reservoir, NY",481,Y,Fishing,
3,Wrights Landing,"Cloudy, windy",8/5/2016,N/A,M,6,NY,L,N,"RW,DB,DRY",Y,"EG,CT",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Cloudy, windy",8/5/2016,N/A,K,2,NY,R,Y,"WB,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Cloudy, windy",8/5/2016,N/A,M,2,NY,L,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Seneca Lake,"Seneca Lake, NY",Rt 104,N,Recreation,
3,Wrights Landing,"Cloudy, windy",8/5/2016,N/A,M,2,NY,R,N,"RW,DB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,I 81,Y,Fishing,
3,Wrights Landing,"Cloudy, windy",8/5/2016,N/A,M,3,NY,R,N,"RW,DB",Y,"EL,CT,EG",Y,Lake Ontario,Lake Ontario,Not sure,Undecided,N/A,Y,Recreation,
3,Wrights Landing,"Cloudy, windy",8/5/2016,N/A,M,3,NY,R,N,"RW,DB",Y,"NP,EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,"Cloudy, windy",8/6/2016,N/A,M,4,NY,L,Y,"RW,DB,DRY",N,N/A,Y,Atlantic Ocean,Atlantic Ocean,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,"Cloudy, windy",8/6/2016,N/A,K,1,NY,R,Y,"RW,WB",N,N/A,Y,Cross Lake,"Cross Lake, NY",Cross Lake,"Cross Lake, NY",Rt 31,N,Recreation,
3,Wrights Landing,"Cloudy, windy",8/6/2016,N/A,M,1,NY,L,Y,"RW,WB,DB,DRY",N,N/A,Y,Three Rivers,"Three Rivers, NY",Not sure,Undecided,N/A,Y,Fishing,
3,Wrights Landing,"Cloudy, windy",8/6/2016,N/A,S,2,NY,R,N,"RW,DRY",N,N/A,N,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,N,Recreation,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,2,NY,R,N,"RW,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Not sure,Undecided,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,2,NY,R,Y,"RW,DB",Y,"EL,EG,EWM",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,2,NY,L,N,"RW,WB",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,3,MI,L,N,WB,N,N/A,Y,Lake Michigan,Lake Michigan,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,2,NY,R,N,None,Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing," Said if they are going somewhere other than Lake Ontario, they would WB and RW"
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,4,NY,R,Y,"RW,DB",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,3,PA,L,N,"RW,DB,DRY",Y,"EG,EWM",Y,Lake Ontario,Lake Ontario,Lake in Pennsylvania,Pennsylvania,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,3,NY,L,N,"RW,DB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,M,6,VT,L,N,"RW,DB,DRY",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, breezy",8/7/2016,N/A,S,2,NY,R,N,None,Y,"EG,EWM",N,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",481,N,Recreation,
3,Wrights Landing,"Cloudy, windy",8/10/2016,N/A,PWC,3,NY,L,N,"RW,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Cloudy, windy",8/10/2016,N/A,M,2,PA,L,N,RW,Y,"EG,CT,EL",Y,Cayuga Lake,"Cayuga Lake, NY",Not sure,Undecided,N/A,Y,Fishing,
3,Wrights Landing,"Cloudy, windy",8/10/2016,N/A,M,2,MA,R,N,None,Y,"Other,EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,"Cloudy, windy",8/10/2016,N/A,M,2,NY,L,N,"RW,DB,DRY",Y,"EL,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Sunny, hot",8/11/2016,N/A,M,4,NY,L,Y,"RW,WB,DB,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Sunny, hot",8/11/2016,N/A,PWC,2,NY,L,Y,"RW,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Sunny, hot",8/11/2016,N/A,M,2,NY,L,N,"RW,DB",Y,EG,Y,Oswego River,"Oswego River, NY",Not sure,Undecided,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, hot",8/11/2016,N/A,M,2,NY,L,Y,DB,Y,"EL,EG",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,"Sunny, hot",8/11/2016,N/A,M,4,NY,L,Y,"RW,DB",Y,EL,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Sunny, hot",8/11/2016,N/A,M,2,NY,R,Y,"RW,DB",Y,"EL,EG,EWM,Other",N,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Hot, cloudy",8/12/2016,N/A,M,2,PA,R,Y,DB,Y,"EL,EG",Y,Lake Ontario (from Oswego),"Oswego, NY",Lake Ontario (Fair Haven),"Fair Haven, NY",N/A,Y,Fishing,
3,Wrights Landing,"Hot, cloudy",8/12/2016,N/A,M,3,PA,R,N,"DB,WB,RW",Y,"ZM,CT,EL,EG,EWM",Y,Atlantic Ocean (via New Jersey),New Jersey,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Hot, cloudy",8/12/2016,N/A,M,2,NJ,R,N,"WB,RW,DB",Y,"ZM,EL,EG,EWM",Y,Lake Ontario,Lake Ontario,Thousand Islands,Thousand Islands,I 81,Y,Fishing,
3,Wrights Landing,"Hot, humid",8/12/2016,N/A,M,3,NY,R,Y,"RW,DB,WB",Y,"EL,EG,Other",N,Oneida Lake,"Oneida Lake, NY",Lake Ontario,Lake Ontario,N/A,N,Fishing, Also goes to Long Lake and Black Lake
3,Wrights Landing,"Hot, humid",8/12/2016,N/A,M,5,NY,L,N,"RW,DB",N,N/A,Y,Lake Ontario (Fair Haven),"Fair Haven, NY",Lake Ontario (Fair Haven),"Fair Haven, NY",N/A,Y,Recreation,
3,Wrights Landing,"Hot, humid",8/12/2016,N/A,M,2,PA,R,N,"RW,DB,WB",Y,"Other,EL,EG,EWM",Y,"Merrill Creek, New Jersey","Merrill Creek, NJ",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Hot, humid",8/12/2016,N/A,M,2,NY,R,N,"RW,DB",Y,"EL,EG,EWM",Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake,"Oneida Lake, NY",Rt 69,Y,Fishing, Has grabber stick to get weeds from far under boat
3,Wrights Landing,Cloudy,8/13/2016,N/A,M,1,NY,L,Y,"RW,DB,WB",N,N/A,Y,Lake Ontario,Lake Ontario,Not sure,Undecided,N/A,N,Fishing,
3,Wrights Landing,Cloudy,8/13/2016,N/A,M,3,VT,R,N,"RW,DB",Y,"EG,EWM",Y,Lake Champlain,Lake Champlain,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Cloudy,8/13/2016,N/A,M,2,NY,R,N,"RW,DB,WB",Y,"EG,EL,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Cloudy,8/13/2016,N/A,M,3,VT,R,N,"RW,DB,WB",Y,"EG,EWM",Y,Lake Champlain,Lake Champlain,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Cloudy,8/13/2016,N/A,M,3,NY,R,Y,None,Y,"EG,ZM,EL,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Windy,8/14/2016,N/A,K,4,NY,L,N,"RW,WB",N,N/A,Y,"Ontario (Minetto, NY)","Minetto, NY",Ontario (Fair Haven),"Fair Haven, NY",N/A,Y,Recreation,
3,Wrights Landing,Windy and cloudy,8/14/2016,N/A,M,3,PA,L,N,"RW,DRY",N,N/A,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Windy and cloudy,8/14/2016,N/A,M,1,NY,R,N,RW,Y,"EG,EL,EWM,CT,Other,NP,CLP",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation,
3,Wrights Landing,"Breezy, mild",8/17/2016,N/A,M,1,PA,L,N,"RW,DB,DRY",Y,"EG,EL",Y,Lake in Pennsylvania,Pennsylvania,Lake in Pennsylvania,Pennsylvania,N/A,Y,Fishing,
3,Wrights Landing,"Breezy, mild",8/17/2016,N/A,M,2,MS,R,Y,"RW,WB",Y,"EG,EWM",Y,"Singletary Lake, North Carolina","Singletary Lake, NC",Not sure,Undecided,N/A,Y,Fishing,
3,Wrights Landing,"Breezy, mild",8/17/2016,N/A,M,2,VT,L,Y,"RW,WB,DRY",N,N/A,Y,Lake Champlain,Lake Champlain,Lake Ontario,Lake Ontario,N/A,Y,Fishing, Has his boat sit and dry for months before taking it into another lake body; tore rug off trailer to prevent the spread of AIS since rug hold moisture for longer
3,Wrights Landing,"Breezy, mild",8/17/2016,N/A,M,3,NY,R,Y,"RW,DB",Y,"EL,EG,EWM,ZM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Recreation, Has talked to BLS in the ADK (only other area they have seen them before)
3,Wrights Landing,"Breezy, mild",8/17/2016,N/A,M,2,NY,R,N,"RW,DB",Y,"ZM,NP,EL,EG,EWM,CT",Y,Redfield Reservoir,"Redfield Reservoir, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Breezy, mild",8/17/2016,N/A,M,2,NH,L,N,"RW,DB",N,N/A,Y,"Winnisquam Lake, New Hampshire","Winnisquam Lake, NH",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,"Breezy, mild",8/17/2016,N/A,M,2,ME,R,N,"RW,DB,WB",Y,"CT,EL,EG,EWM",Y,"Long Lake, Maine","Long Lake, ME",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,R,Y,"RW,DB",Y,"EL,EG,EWM,NP",Y,Cayuga Lake,"Cayuga Lake, NY",Cayuga Lake,"Cayuga Lake, NY",I 90,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,R,Y,"RW,DB",Y,"EL,EG",Y,Cross Lake,"Cross Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,L,N,"RW,DB,DRY",Y,"UNK,Other",Y,Seneca River,"Seneca River, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,L,Y,"RW,WB",N,N/A,N,Skaneatles Lake,"Skaneatles Lake, NY",Oneida Lake,"Oneida Lake, NY",481,Y,Recreation,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,5,VT,R,Y,"RW,DB",Y,"CT,EWM,EG,EL",Y,Lake Champlain,Lake Champlain,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,R,Y,None,Y,"EG,EL,NP,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,L,N,"RW,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,1,NY,R,Y,RW,Y,"CT,Other,EG,EL,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,R,Y,RW,Y,"EG,EL,EWM,CT",N,Oneida Lake,"Oneida Lake, NY",Cranberry Lake,"Cranberry Lake, NY",N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,MS,R,N,"RW,DB",Y,"EG,EWM,NP,CT,EL",Y,South Pond,"South Pond, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,PA,L,Y,"RW,DB,DRY",N,N/A,N,Cayuga Lake,"Cayuga Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,VT,L,N,"RW,DB,DRY",Y,EG,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,R,N,"RW,WB,DB",Y,"EG,EL,EWM",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing, also fishes at Onedia Lake
3,Wrights Landing,Cloudy,8/19/2016,N/A,M,1,NY,L,Y,"RW,WB,DRY",Y,"EG,EWM,EL",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,2,NY,R,Y,"RW,DB",Y,"EG,EL,EWM,CT,ZM",Y,Skaneatles Lake,"Skaneatles Lake, NY",Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Cloudy,8/19/2016,N/A,M,3,NJ,L,N,RW,N,N/A,Y,Atlantic Ocean,Atlantic Ocean,Lake Ontario,Lake Ontario,N/A,N,Fishing,
3,Wrights Landing,Sunny,8/19/2016,N/A,M,3,NY,L,Y,"RW,DB,LW",N,N/A,Y,Lake Champlain,Lake Champlain,Lake Ontario,Lake Ontario,N/A,Y,Fishing,
3,Wrights Landing,Sunny,8/20/2016,N/A,M,2,NY,R,Y,"RW,DB",N,N/A,Y,Cayuga Lake,"Cayuga Lake, NY",Not sure,Undecided,N/A,N,Fishing,
